Nom,Masse_Terre,Rayon_Terre,Temp_Etoile_K,Periode_Orbitale_Jours,Distance_AL,Habitable
Synth-Earth-566,3.4803620836571714,1.1637909828520194,4609.297838458456,277.58009553916577,813.3491134601949,1
Synth-Earth-567,1.5920306149379693,1.3912114699060336,4932.101272904708,391.8534573370473,388.22691463046635,1
Synth-Earth-568,1.8628734964221876,1.2833224013111104,5513.90337207615,321.33325487378045,154.63022750093572,1
Synth-Earth-569,2.2443239751063144,1.0018900970930436,4687.060021615587,333.42408023838846,765.7784940085753,1
Synth-Earth-570,2.536746201334153,1.3231512904691547,4767.065557741443,373.6062273922811,673.2461890866389,1
Synth-Earth-571,2.160193443352001,1.3225281671675095,5506.697689826608,292.68830798375984,248.85460969328216,1
Synth-Earth-572,0.8732248993730704,1.3190745335829828,5132.638613028172,325.86814191595727,167.01813694011716,1
Synth-Earth-573,2.9836074250119307,1.3596616494396845,5550.574728265085,240.85127110474687,163.95404238759133,1
Synth-Earth-574,2.7385978588552726,1.1116334845860671,5544.3546519665015,358.18823914293864,607.1091495755777,1
Synth-Earth-575,0.7033390347864156,1.3010324961136894,4553.829439707277,401.76962907784,237.49719292298897,1
Synth-Earth-576,3.4690800777482194,1.0008790943107784,4591.404010327735,336.7226324044675,745.4120994642465,1
Synth-Earth-577,1.8152820972201715,0.9642207019977402,5297.500284423788,416.5732645297601,883.4104639639849,1
Synth-Earth-578,2.898067883334117,1.0025106242644382,4750.174907383119,217.3951520534567,550.4882595877876,1
Synth-Earth-579,2.615583996809376,1.2037729596575648,5233.220434140657,395.2192031332364,409.7168187777279,1
Synth-Earth-580,2.5218935380951173,1.0847913321152067,4788.5938859815005,441.7516074182387,11.395200065772883,1
Synth-Earth-581,3.377808434643746,1.1848721876437989,5035.4752746333825,322.3010819933096,159.15816788628885,1
Synth-Earth-582,0.9768554943766837,1.2979458234206067,4813.931687674612,324.6248796184042,660.6669759114259,1
Synth-Earth-583,1.952892366889104,1.1362123702313185,5266.439746996972,265.3201807104782,115.96034836554891,1
Synth-Earth-584,1.8329520100193961,1.108575705068557,4822.444340719305,246.75273343798796,547.0371275008956,1
Synth-Earth-585,0.8599216301674353,1.0183422124882728,4738.827206726506,259.2023955357059,411.8926663779747,1
Synth-Earth-586,1.3308400464134045,1.1230634460693796,5418.241743000193,346.44667420663313,91.78094121987453,1
Synth-Earth-587,2.4387876233326273,1.2363430444350094,5264.32236706281,334.40271737961314,33.05568899775622,1
Synth-Earth-588,1.2295650595509802,1.1825987416520822,5080.98217511041,275.716768771325,816.5996977014269,1
Synth-Earth-589,2.559618590578599,1.3084594297160972,5006.618630060787,417.85208610562734,904.0050946400775,1
Synth-Earth-590,1.7685781962831066,1.0250849587354882,5227.369777003338,417.5610925679745,178.53494662907266,1
Synth-Earth-591,3.260510707891835,1.3558354955994325,4582.134838035284,308.97307109956853,979.5146130647388,1
Synth-Earth-592,1.1501145150548093,0.9221549139233599,5667.041713645258,422.221664910016,664.1923681887513,1
Synth-Earth-593,1.0457673454743666,1.2213829911096596,5795.789360337214,318.9453353899038,603.8729824566477,1
Synth-Earth-594,3.234257103652954,1.3260354353671986,4717.513661732401,397.2722866266399,274.6774879531822,1
Synth-Earth-595,2.4238889526397798,0.9318109225218842,4900.153602622986,217.99944028347147,7.438177992487265,1
Synth-Earth-596,1.4628093123373471,1.223000829462841,5728.055330918622,384.372096363955,518.170999446332,1
Synth-Earth-597,3.4090367206150782,1.1489950929761423,5740.649766724359,354.66035239165546,773.1567116974725,1
Synth-Earth-598,1.1031713135089367,1.2661872780824095,5652.435600482914,339.82364834883685,957.8434860046576,1
Synth-Earth-599,1.5083018727894943,1.3341355611434367,4695.998560179402,317.7663912736526,671.5440101106947,1
Synth-Earth-600,0.7127251388749347,1.167130037437622,5698.65432182798,352.76090332941385,880.0128868442513,1
Synth-Earth-601,2.991644097586602,1.0492868087190268,5145.087507204435,333.5776920691876,150.57694295615067,1
Synth-Earth-602,2.909499607456837,1.3342332239490595,5376.023722496529,365.6597088668242,764.4288976289729,1
Synth-Earth-603,1.7528916161943662,0.9848023667262349,5330.234875492525,353.25877828995243,878.100277980013,1
Synth-Earth-604,2.962200482880279,1.3689552496214668,4539.19363073142,215.90482138704903,903.7465853037546,1
Synth-Earth-605,1.7953295870476933,1.2699933845242388,5602.137006083994,442.30184628279113,120.13024681932026,1
Synth-Earth-606,3.3697667816983374,1.3154632966792137,4694.881628363827,202.2636435238495,481.56854108117415,1
Synth-Earth-607,0.7364036045546151,1.2584528564377362,4520.9259883187415,225.1425169481408,908.091052756288,1
Synth-Earth-608,1.707855224738527,1.1661468100000987,4920.295023371375,427.3328794625602,835.3090013364782,1
Synth-Earth-609,1.9959725997423958,1.2849720375479643,5110.9903902466385,389.33100018739833,314.66283385798965,1
Synth-Earth-610,1.9069436815230407,1.2571463181377065,4627.113685360795,330.7123170297005,394.5194835000642,1
Synth-Earth-611,1.0582265296345776,1.0851770619315912,4662.32148915984,300.7186224571309,634.1255049399205,1
Synth-Earth-612,1.69377344151685,1.048517706796171,5787.671157801031,248.4406955364933,330.7440696410161,1
Synth-Earth-613,3.252288898775353,1.2959651524972586,5508.3659552948575,447.8740115911154,234.90236434873387,1
Synth-Earth-614,2.0871615761750912,0.9094545815457815,5150.058690090428,293.72074454542815,61.906482843457674,1
Synth-Earth-615,2.0019030866900485,1.3367636757815287,5562.655939970706,290.6327228217384,361.3692700670117,1
Synth-Earth-616,2.389733740624924,1.3512175125155097,5595.29308918304,253.6473429093755,993.7857930889237,1
Synth-Earth-617,1.868746898747364,1.062144898064504,5696.508434662054,376.4218824670399,63.38086854723867,1
Synth-Earth-618,2.9570357061753727,1.0281940500160422,4592.114840315931,249.32128543997703,891.3023090691156,1
Synth-Earth-619,3.011301939755339,1.3274017543750802,4762.64153233998,263.7357081596338,791.192070718639,1
Synth-Earth-620,0.8879040889242119,1.2104101195375552,4576.079711611886,416.1006260694266,259.7416107568906,1
Synth-Earth-621,2.7610148622002946,1.2135903270034083,4518.706878726941,228.967380785237,184.08098933133564,1
Synth-Earth-622,0.9252074100891117,1.141266336525623,5228.114196089165,340.555872172343,481.27435208172744,1
Synth-Earth-623,2.3009984611851166,0.9932190625956968,4760.734449969517,277.4868044642554,237.43369997766106,1
Synth-Earth-624,2.362309622444409,1.0483332243201016,5069.09444766491,206.22484928578055,288.603203268236,1
Synth-Earth-625,1.0740405297346274,0.9341068015042275,4992.250435610806,212.67744794334635,158.88238136448533,1
Synth-Earth-626,1.6893324336671602,1.3297300991455991,5567.485430905778,413.3399781377126,476.9459609906139,1
Synth-Earth-627,3.1064247340664553,1.2237156646322207,5778.610213933875,417.78116018200046,722.9698680523164,1
Synth-Earth-628,2.992898688113133,1.0979704360495184,5000.498962305473,334.9245508562535,475.1855164992266,1
Synth-Earth-629,1.7351026932934426,0.9922197763850191,4511.784820318857,400.4759216489507,662.3311990173517,1
Synth-Earth-630,1.493503591605211,0.9696240219756882,5071.025633271603,283.09542904949865,401.46936485480086,1
Synth-Earth-631,1.4567402582785847,1.0957460269217187,5724.27201756931,396.3846235503154,943.8995840728347,1
Synth-Earth-632,2.7738373646791405,0.9087850090574526,5065.799337128343,383.0443749904073,232.37775153724633,1
Synth-Earth-633,2.035992091430406,1.2157579522719868,5110.6716455661135,297.1990404319608,481.1417154401555,1
Synth-Earth-634,2.6823364340197973,1.0203715756263168,5379.726051935173,340.05512225622533,936.9196061112673,1
Synth-Earth-635,1.4886737924012843,1.2200158627816022,4516.937094481908,212.89193765544442,401.76358385286517,1
Synth-Earth-636,3.031869213194007,1.0493915122710773,4630.927649491357,360.551918246778,391.7995011241218,1
Synth-Earth-637,1.4811159124867783,1.0615165714280668,5376.237601646199,224.73936769837022,289.1112541968024,1
Synth-Earth-638,2.834934505411618,1.339029020822126,4603.161546862957,266.48575846964866,105.4290091461237,1
Synth-Earth-639,2.2282529673508487,1.1267088897169637,4591.5019612918795,416.13253286055715,940.7302750211701,1
Synth-Earth-640,2.788196591717793,1.233021404516673,5427.837861115995,350.1623333709939,49.362005515921815,1
Synth-Earth-641,0.745991224803078,1.3711737734056766,5344.903692924761,335.65799620977884,604.8896825348583,1
Synth-Earth-642,2.3786387639326874,1.1363888225563261,5523.062824011376,432.6125050638965,470.7017884999989,1
Synth-Earth-643,1.7554776024097383,1.0423831877080343,4800.909050557902,386.1859713724106,353.49474882522946,1
Synth-Earth-644,3.0178181467124086,1.1548249847953762,4798.27013245464,293.45816232187843,754.4967536444756,1
Synth-Earth-645,2.4256302851480203,0.9384580245904686,4585.2524549316695,444.1281187290209,673.485310266792,1
Synth-Earth-646,0.9228236584365807,1.2084362215557503,5157.268611794108,340.9888188727093,391.81052629907003,1
Synth-Earth-647,2.0086897466383733,1.0168733634897658,5058.486990169958,232.85573283800858,458.35569857008375,1
Synth-Earth-648,1.1859553488196588,1.1047624663612927,4843.860189294413,300.7470450472433,401.0591867541062,1
Synth-Earth-649,2.136909144147256,1.3985749513081476,4938.754494640066,226.5682094436768,584.2124543839677,1
Synth-Earth-650,2.1013693637223265,0.900986560439816,5314.404157065881,356.01674433372284,526.6079138526693,1
Synth-Earth-651,0.7789027388015591,1.0176775868470072,4814.639080947592,219.9658899149004,664.6026858085673,1
Synth-Earth-652,2.3791155875151393,1.0855596703780679,5341.097275486178,413.6069180877339,212.71900374964483,1
Synth-Earth-653,2.1387024678850564,1.3996663338001247,5630.105064891046,211.588884026878,641.295513349846,1
Synth-Earth-654,1.3940338224852398,0.9608498564498893,4618.659275976584,413.2192692869195,354.43071125526836,1
Synth-Earth-655,1.2171444195750292,1.3674289247978657,5010.345268934844,395.4156975259564,171.46596650894185,1
Synth-Earth-656,2.4008928269326564,1.0615400311596108,5493.671894181601,290.71070644472013,476.0866344255188,1
Synth-Earth-657,1.416395538506226,1.1478683989739866,5325.732040300528,260.05783621869494,243.52540363971048,1
Synth-Earth-658,1.2003011941781327,1.131773794111953,5081.408143123805,431.75302978827995,296.9466136769265,1
Synth-Earth-659,1.785031114057587,1.0904155133636788,5586.5638209290455,356.4497874104797,740.8862703715803,1
Synth-Earth-660,1.5764925747728318,1.2146282691157104,5488.040637499177,225.42312167740658,223.97980410297635,1
Synth-Earth-661,3.1459416420213167,0.9840428900334964,5177.566154369084,447.8860262030563,671.7364423947317,1
Synth-Earth-662,3.2649626395791005,1.0772119781874288,4532.927337707185,222.42181768393436,922.5121537666167,1
Synth-Earth-663,3.2477233215253225,1.2806584487076582,4982.061349574898,223.0487676307413,881.8595201077841,1
Synth-Earth-664,2.0384506293869493,1.2139641715735978,5762.820833669213,318.61872928477624,53.24925131852531,1
Synth-Earth-665,1.3956575223880112,1.3697080515660165,4862.29773476988,283.5895054074715,626.9254477598017,1
Synth-Earth-666,0.8747923961834989,1.1171891815415402,4981.845056251489,226.76451553520593,342.25822728076105,1
Synth-Earth-667,1.3889443936712655,1.1275532386791025,4675.053152433297,267.09307099438877,939.4899224191627,1
Synth-Earth-668,0.7705236369818286,1.1880838514973022,4819.267856100043,258.55193521052325,17.102094719349594,1
Synth-Earth-669,3.024621163057291,1.31854214522258,4551.371810537553,211.31918591124483,341.7868331890933,1
Synth-Earth-670,1.961044449335999,1.0095439118498775,4646.3510103228755,327.33412976716437,532.7769641919878,1
Synth-Earth-671,1.6647942525231803,1.1918564493041428,4592.1546423738955,339.7882560872726,420.9567451189688,1
Synth-Earth-672,2.1443260862007665,1.0989389010259834,5398.209315210116,350.314208833277,934.4152284013113,1
Synth-Earth-673,0.8614428788484094,0.9930048594984495,5133.61104293861,371.1672400864589,651.2265536372365,1
Synth-Earth-674,1.5140206832228473,1.15011952091267,4600.537128275572,229.16873507425834,877.2225726410671,1
Synth-Earth-675,2.5833150894677916,1.1857267794410808,4582.560759360009,307.82868838882064,363.81206333189294,1
Synth-Earth-676,2.4180381906208503,1.2763701713382871,4738.312697025478,235.8816019145716,972.1712667596046,1
Synth-Earth-677,3.430021267759077,1.3979972265754608,5447.718277213275,320.32683431558166,774.08737925306,1
Synth-Earth-678,2.6288424369223637,0.9819288868137463,4771.938817053732,348.76178156738894,426.0029640140256,1
Synth-Earth-679,1.962224288094562,1.1906443295638436,5194.06511303855,217.152977354741,100.55540072156428,1
Synth-Earth-680,1.0361516774569586,1.3968216909276627,4791.507591257387,429.77016524271653,550.9181014157812,1
Synth-Earth-681,2.573323301584998,1.030186142895634,4993.99175640734,251.4978319246237,68.0129696585315,1
Synth-Earth-682,2.8883033521276333,1.2780745240617815,4564.128681311323,255.84113166169524,265.17456351380173,1
Synth-Earth-683,3.118186828333844,1.109642962447325,5508.177933650091,444.3912731905532,820.5939923926436,1
Synth-Earth-684,2.9335795493257857,1.3463120644115583,4941.932918169402,381.4925130430507,671.4176438066822,1
Synth-Earth-685,1.5983729831251634,1.3086641513658672,4678.324732257999,384.7944130262762,860.4839892310541,1
Synth-Earth-686,1.5330779046732985,1.1095168449009245,5762.945265271656,388.2547895425065,738.2215048824594,1
Synth-Earth-687,1.3191162189112577,0.950414638116549,5247.109446613968,262.8164574564194,918.8758042787235,1
Synth-Earth-688,2.1761297460940217,1.3296803550764849,5652.34119550268,215.0962952149133,116.22467839504783,1
Synth-Earth-689,2.3479166949823402,1.1880430850516979,5767.611461735107,297.1453495105936,147.78743370719693,1
Synth-Earth-690,1.3295574865507052,1.273946612699973,5355.298254785601,314.7665782883914,780.2091205585798,1
Synth-Earth-691,1.1918261341367773,1.2240422083940727,4527.300393893595,273.84870314112175,394.8341580661411,1
Synth-Earth-692,1.5954028219024021,1.2095215329701494,5394.714304457619,238.33465549896738,226.93987761515248,1
Synth-Earth-693,1.8314007224413722,1.0841599458119215,5394.336729793044,337.87437411064514,858.2913360994352,1
Synth-Earth-694,0.7423684573046073,1.3220767823030728,5615.45333839493,378.34005425541847,373.41356912937124,1
Synth-Earth-695,2.004711270897685,1.096734749047362,5429.351785670327,202.65465803658495,458.3364431904268,1
Synth-Earth-696,1.295563114360574,1.373294974826144,4566.194160571319,351.96815267773263,36.30817616661255,1
Synth-Earth-697,2.3372260375943776,0.9480759499798431,5290.99102751504,448.4839516945681,379.53322534189874,1
Synth-Earth-698,1.367302055072139,1.3840076979425047,5661.550219337023,215.15207868523774,520.823659851962,1
Synth-Earth-699,2.2563836475016323,1.1595111115231542,5485.907616621701,393.12530749626796,881.211643946537,1
Synth-Earth-700,0.9963117157566086,0.9119869710805376,4620.805719960111,443.29637473436253,919.2872099051025,1
Synth-Earth-701,1.2138801165180775,0.9286032780500156,5487.252444448173,384.2502153416385,11.94772738743865,1
Synth-Earth-702,2.6225598483739976,1.0405666508731515,4936.348838932484,331.32299015009755,581.8700824936084,1
Synth-Earth-703,3.0114641546948304,1.3251300787201539,5189.756538522851,291.2079067251764,957.0326383314126,1
Synth-Earth-704,3.165423521890916,1.385280577959155,5428.5215149918795,315.72454521887056,6.14115641095993,1
Synth-Earth-705,0.7685387601691956,1.3131171703908486,5743.975336154848,361.8219470137353,152.8612740872889,1
Synth-Earth-706,1.7295579023443937,1.3956615127865404,4807.719788244498,394.0117162041887,542.2516301823808,1
Synth-Earth-707,1.2245403079409727,1.0655561206456354,5579.7702994828105,318.9553405797293,857.929159021703,1
Synth-Earth-708,2.6127708350837127,1.3877283157150413,4988.690133519379,442.37031100277505,289.27598502996244,1
Synth-Earth-709,1.7759130628557913,1.1856995041998806,5308.8401710862445,443.32798405949274,760.0532271882334,1
Synth-Earth-710,2.09307244676481,1.0514635850417147,4927.714923694778,274.20025755365714,544.5497596249886,1
Synth-Earth-711,2.637146068317313,1.2104223466990067,5053.492655812946,383.05953443947374,27.03664038110574,1
Synth-Earth-712,1.9578286397240956,1.1093218063101524,5513.207112761076,227.03167974883095,441.73708263339705,1
Synth-Earth-713,3.207582027426499,0.900576202515332,5257.7526070909025,377.97908507354157,529.393022899974,1
Synth-Earth-714,2.9744901713482275,1.3581867123001277,5784.042298842073,373.81826675049956,136.5119380702411,1
Synth-Earth-715,3.3871871515133485,1.25198812258449,5323.554482708463,299.0198632795705,537.0635481934203,1
Synth-Earth-716,0.9331112873140581,1.2800340793782279,5071.117682412169,207.88706776511842,193.46849794188188,1
Synth-Earth-717,1.3386192223135378,1.2809668861609973,5137.4156635490435,366.3128484067645,851.2657522842462,1
Synth-Earth-718,3.360751274519469,1.116734796990023,4794.50893529618,360.3430985941744,485.57448549098285,1
Synth-Earth-719,1.895905700453402,1.2693825267498584,5520.358951889071,369.1777423769511,710.5519708228345,1
Synth-Earth-720,2.0158274464471555,0.9582056984173107,5636.791381793491,284.05151624295263,554.6679670122504,1
Synth-Earth-721,3.23204063796104,0.939256943157776,4530.912446954813,448.3003501076157,341.51682664568847,1
Synth-Earth-722,0.8379084322210455,1.2508994835407434,5743.3028110339765,205.81013488506247,57.868954053007016,1
Synth-Earth-723,2.393620551975714,1.1569754207761014,5794.935762048528,276.5002907658887,427.67332307193607,1
Synth-Earth-724,2.5439711266383807,1.1039763209347957,5376.296682553756,435.6403076678836,448.8857197131273,1
Synth-Earth-725,1.6336671183327391,1.117540456426366,5554.600610616486,240.08943425095393,825.9981797835767,1
Synth-Earth-726,2.665030450373199,1.3586881738632264,5379.811964149765,305.74700720403547,125.07629255438862,1
Synth-Earth-727,1.9422212004145412,1.1352387292817856,5010.670732807189,205.34077161870087,448.9549781337273,1
Synth-Earth-728,1.9448062326739048,0.995176047116502,5166.396884639482,255.55992422345204,65.66613826292743,1
Synth-Earth-729,1.9513833350513952,0.9788915918414691,5549.196946988548,294.1619228659606,375.6232088882019,1
Synth-Earth-730,2.8597381713365664,0.9110149919026518,5204.593231258045,343.26348258091247,83.07833789051035,1
Synth-Earth-731,3.186372100817632,0.974767992553284,5585.4380129510355,242.86301460667073,383.3290423003968,1
Synth-Earth-732,2.771510621102494,1.1166513982212725,5041.457106968885,404.7268297874822,62.9921478154087,1
Synth-Earth-733,2.264001411366447,1.146666827321676,5488.476488299535,396.8994996626702,577.0260209045141,1
Synth-Earth-734,2.1853782622512634,1.216073997521148,5506.4688687220805,279.7640813243494,875.3794213466788,1
Synth-Earth-735,2.671088078454815,1.1631617821824645,5251.873046586621,286.7435593793059,262.9046297027934,1
Synth-Earth-736,1.8404577196487393,1.3743486146018864,5789.676178222263,257.1834477884668,345.22886663845077,1
Synth-Earth-737,1.0845029597443794,1.1060406107542518,4737.032495284449,319.6399348823908,763.8876595553909,1
Synth-Earth-738,2.852447343107065,1.1622783228787288,4551.922918232826,349.09880531559884,869.2109172950968,1
Synth-Earth-739,1.1017241219995266,0.9665731333022188,4516.536879758257,318.0256163363155,900.8840478962771,1
Synth-Earth-740,2.392718497922945,1.1639761735225238,5195.0800737193,397.9790353250917,453.68318559685446,1
Synth-Earth-741,2.3338549928090013,1.3219644685473364,5533.817617119642,332.42728904328635,458.3711505695219,1
Synth-Earth-742,2.911172078350333,1.113306454392162,4532.456352210648,424.64320312963366,822.2456788150487,1
Synth-Earth-743,1.78908977379812,1.1962087543062092,4717.612334223195,272.48638620075405,465.3830006273672,1
Synth-Earth-744,3.244537648210759,1.285954949508406,4867.420352471077,301.8595339762928,711.461201494647,1
Synth-Earth-745,0.9991917692915813,1.3453196178463147,5719.967730317441,212.45815536136075,615.3957462396158,1
Synth-Earth-746,2.769681305906663,1.2972238183408786,5796.072101874666,421.4028505254844,621.6968526695318,1
Synth-Earth-747,1.5248511238253335,1.2342778687498497,5098.434311126835,416.4084555824481,955.3172931689177,1
Synth-Earth-748,1.6867346494529485,1.0984016358432525,4532.452736483121,381.65651764691836,295.4408035950717,1
Synth-Earth-749,2.7229353824382008,1.315159022845268,5222.512882134634,215.91152197873268,157.0288305722303,1
Synth-Earth-750,2.5400810877432836,0.970773833642461,5208.402422788152,374.99220548825633,735.0917951016135,1
Synth-Earth-751,1.8444313190445385,1.1543841904847985,4581.042411729041,230.79684355304738,445.6280502426349,1
Synth-Earth-752,2.7340944285672277,1.3252835249254273,5362.007574129692,231.8259027115239,892.6640281844308,1
Synth-Earth-753,0.8027440611626355,1.3771654603371712,5767.0332846824385,363.66016377635896,921.0548725039138,1
Synth-Earth-754,1.253026014752936,1.3975077779691953,5204.125245570219,381.18115425301175,586.9136228248428,1
Synth-Earth-755,1.6036562535998014,1.2763098118846887,4695.040093708772,431.9304695208195,132.08291411196183,1
Synth-Earth-756,3.1713975540148525,1.3597916152095246,5028.641283669005,367.7353724661921,933.7180545734541,1
Synth-Earth-757,3.1978730513175835,1.3791510614969327,4920.764803370865,298.4658025902754,360.1776707166407,1
Synth-Earth-758,1.3007422761843528,0.971081354812067,5574.242674705738,275.6549042941217,149.7364717985218,1
Synth-Earth-759,2.7462873847022866,1.1372810639568656,4726.741674437605,220.7788813752389,372.93338117855393,1
Synth-Earth-760,3.0737447726003584,0.9736561069949866,5523.915266557474,392.9045263963227,564.4319078803707,1
Synth-Earth-761,3.094391049254555,1.3511222739279878,4810.852825693115,446.877105117272,480.6983648542274,1
Synth-Earth-762,2.949689598214662,1.241271211372095,4756.36223471439,429.6450374885587,779.4776775298699,1
Synth-Earth-763,2.097132921183748,1.081729829338513,5681.7472578401475,400.0229974607944,604.1542909317359,1
Synth-Earth-764,3.371522477419976,1.3627091758031362,5669.909228760371,442.0209969927016,293.13187961735554,1
Synth-Earth-765,1.0111143329558538,1.0657233336124898,5550.824596357294,345.0478800635382,781.1458527899814,1
Synth-Earth-766,2.300676887919275,1.1569128892091072,4846.8078651916685,364.7146198458356,673.4991419308942,1
Synth-Earth-767,1.9731258509225293,1.3372263797723858,4517.632084682543,415.6365547134567,79.87804841907695,1
Synth-Earth-768,2.344677684783368,1.0119184683685996,4648.013184064238,228.19959355307697,34.61545924233723,1
Synth-Earth-769,1.5033466598047425,1.0163242371639443,5544.601124218406,250.6336309378613,694.9467770322848,1
Synth-Earth-770,1.4032593323869333,1.0581074584471584,5045.190443019252,216.73407711587708,372.3479447043692,1
Synth-Earth-771,1.6367933563964265,1.166902735722746,5463.436233602764,357.78409553907795,870.2363675654194,1
Synth-Earth-772,3.003185639649331,0.9379337087432413,5217.969318994276,372.33373255411595,212.96821450030848,1
Synth-Earth-773,1.1725416892810876,0.9680143861476819,5077.798786367322,366.761214659276,792.7592701715669,1
Synth-Earth-774,1.8382687599058072,0.9364768146187367,5048.600888034634,410.2986591666857,221.2562175526925,1
Synth-Earth-775,0.7125593166779829,1.2183816163373598,5584.638252951725,260.6793873849174,221.72915741230585,1
Synth-Earth-776,2.245437708287004,1.07817570660212,4837.341740042117,228.8396709079929,626.3577352600091,1
Synth-Earth-777,3.370242143646644,0.9681689979302656,5592.960316226596,248.17890999902383,894.3709678578432,1
Synth-Earth-778,1.070650775102337,1.0652939486674586,5549.016590530175,264.7212193396036,743.6098553041352,1
Synth-Earth-779,1.684356988378612,1.2552326414031885,5134.706479012994,415.4304406267673,964.3022807512684,1
Synth-Earth-780,3.077730394000678,1.3649265079970574,5361.643785096034,421.4185783476519,705.2948164729229,1
Synth-Earth-781,2.494958206359093,1.3050846670367975,5195.61822813825,271.1007495000308,906.4999869986309,1
Synth-Earth-782,2.211491002416423,1.332891858750648,5644.696046326402,234.31991073469746,849.5716501817966,1
Synth-Earth-783,3.385738558108957,0.9509979792704855,5000.680640239156,225.90176366829394,389.2389877636569,1
Synth-Earth-784,2.418808851264173,1.053502417290721,5775.2711740006525,239.25885156647414,995.1038127559478,1
Synth-Earth-785,2.211775244479383,0.9485003426686484,5352.031899250443,283.91432706840396,910.6477963327771,1
Synth-Earth-786,1.1575322698047354,1.2453221107693766,4565.587332231372,263.7639608680771,761.4693270089724,1
Synth-Earth-787,2.838337775331877,0.9651505656868916,4996.460369380897,205.11484587697325,626.9743534865881,1
Synth-Earth-788,2.906944843756815,1.038008820872417,5093.853807465048,205.76554357162652,930.6543160923387,1
Synth-Earth-789,1.7629326121669096,0.9870795484860271,5035.843915373666,233.12060028138558,913.7239859617408,1
Synth-Earth-790,2.893963262033762,1.1855589085890132,5643.638453365593,418.75602817910976,690.8723444676187,1
Synth-Earth-791,2.7132845571094926,1.0958688558846712,5435.374717680499,399.8772878445692,182.60139341396734,1
Synth-Earth-792,1.745515082849619,0.9147609322395998,5017.846806985555,428.708762085443,225.17822828191052,1
Synth-Earth-793,3.2193386401268445,1.3872087206251604,4697.70293109711,357.4650122759174,234.20336475826693,1
Synth-Earth-794,1.5295367409107816,1.3725058786736142,5579.3364052489615,427.43850413143554,281.4158513657881,1
Synth-Earth-795,2.343148405949809,1.3244226995984563,4734.409894262586,411.1071610915387,197.55735864482585,1
Synth-Earth-796,2.0286609463360477,1.1122292486505168,5560.051579468072,415.1222174215768,382.52587136559026,1
Synth-Earth-797,1.872095080672751,1.237203897581439,4943.080148772248,383.55297172569544,730.4673367536731,1
Synth-Earth-798,1.9431764668626388,1.356973971852223,4681.766884828355,258.2220202360043,910.7489614453821,1
Synth-Earth-799,3.287646622346883,1.2350601804311907,5668.589856071422,376.80905495355273,974.7491948430987,1
Synth-Earth-800,0.7012824845678551,1.2262163908547392,5428.698576472052,297.3614397620362,576.2071030308728,1
